Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,abs_diff,Gene,Hallmark,Reactome,same_direction,log2FoldChange_hcv,hcv_sig,log2FoldChange_fu,padj_fu,fu_sig
ENSG00000063587,2937.4050456835816,-0.3915945992450618,0.0847937603213676,-4.61820065251171,3.870818688986825e-06,0.0050624353346272,0.3915945992450618,ZNF275,,,False,-0.28395130117189776,True,0.332498205832268,0.0588152907924404,False
ENSG00000132199,3232.5944466147907,-0.3898941423168434,0.1120589809328626,-3.479365411599084,0.0005026027551557,0.0203458381979967,0.3898941423168434,ENOSF1,,,False,-1.426853085035412,True,0.2820205731137038,0.1421563349716362,False
ENSG00000027697,6811.377011328953,0.3893028316623048,0.0978278593622999,3.979467957287543,6.906966822486654e-05,0.0100369444372579,0.3893028316623048,IFNGR1,"['HALLMARK_ALLOGRAFT_REJECTION', 'HALLMARK_APOPTOSIS', 'HALLMARK_IL2_STAT5_SIGNALING', 'HALLMARK_ADIPOGENESIS', 'HALLMARK_IL6_JAK_STAT3_SIGNALING']","['HALLMARK_ALLOGRAFT_REJECTION', 'HALLMARK_APOPTOSIS']",False,0.44458897767631606,True,-0.2440135764726373,0.1796734639071901,False
ENSG00000186468,7920.865011700792,0.3882779495449588,0.1225181921343309,3.169145273701432,0.0015288795654812,0.0321353220299843,0.3882779495449588,RPS23,,,False,0.5621479462448659,True,-0.2261846071252872,0.2047418877769673,False
ENSG00000175183,993.1685339469996,0.3861467199506461,0.1316713196282591,2.932656261369859,0.0033607575295193,0.0456022342513066,0.3861467199506461,CSRP2,['HALLMARK_HYPOXIA'],,True,-0.510426303771007,True,0.4882713634407117,0.0632949335814292,False
ENSG00000204305,193.84707095819292,-0.38569693009472,0.1312742140084996,-2.93810123342081,0.0033022917414909,0.045388491664373,0.38569693009472,AGER,['HALLMARK_IL2_STAT5_SIGNALING'],,False,-0.7845938988469199,True,0.0972043397036318,0.6909693104138461,False
ENSG00000111229,5185.369652289111,0.3839107072239284,0.1139365327848789,3.3695136918795097,0.000753009500213,0.0250390307434502,0.3839107072239284,ARPC3,['HALLMARK_PI3K_AKT_MTOR_SIGNALING'],,False,0.47355198452391667,True,-0.224136871697943,0.247344132883409,False
ENSG00000116489,7740.287734395165,0.3833779213702006,0.1073671281435334,3.5707197165382225,0.0003560016841021,0.0179845953311011,0.3833779213702006,CAPZA1,,,False,0.5019573684336098,True,-0.2427877856794358,0.1806005701579651,False
ENSG00000131171,2744.34957761594,0.3814446714429427,0.1045164371334284,3.6496141841878935,0.0002626344772227,0.0161202576958153,0.3814446714429427,SH3BGRL,,,False,0.7233528512747469,True,-0.0944568123413969,0.685173162981693,False
ENSG00000136888,4792.534388919029,0.3798329155570073,0.1107992590288681,3.42811783116748,0.0006077815987223,0.0225855751654192,0.3798329155570073,ATP6V1G1,['HALLMARK_OXIDATIVE_PHOSPHORYLATION'],['HALLMARK_OXIDATIVE_PHOSPHORYLATION'],True,0.35106326379403485,True,0.1939692910277879,0.3602644570954771,False
ENSG00000072163,1049.9388057280746,-0.3787265894274588,0.1249678987607525,-3.0305910012340047,0.002440756235473,0.0392799622239663,0.3787265894274588,LIMS2,,,True,-1.0984123098120786,True,-0.2728720049621498,0.2614019691931264,False
ENSG00000136942,12857.823224038257,0.3783754768693425,0.1149227544731664,3.29243306605299,0.0009932453728503,0.026865751155395,0.3783754768693425,RPL35,,,True,0.6648802449437432,True,0.2565851102195287,0.1581297160445528,False
ENSG00000179933,1628.8236734317998,0.3767613190503556,0.0976728274353188,3.857381105301322,0.0001146083959033,0.0123755777179565,0.3767613190503556,C14orf119,,,False,0.32558288843213123,True,-0.0936395887050831,0.6070627070365474,False
ENSG00000171155,2188.133152348759,0.3724751951593479,0.1176581798168232,3.165739906390171,0.0015468904238382,0.0322702220688321,0.3724751951593479,C1GALT1C1,,,False,0.35223011298074075,True,-0.1677385903824824,0.4331023855904242,False
ENSG00000180257,546.9842015410931,0.3724419583972056,0.1195886901130611,3.114357704270301,0.0018434585141127,0.0347950404053394,0.3724419583972056,ZNF816,,,True,0.7202028027388564,True,0.0570871232103242,0.7920812884214312,False
ENSG00000049130,661.5514189764561,0.3719807930082341,0.1256859424260765,2.9596053928387294,0.0030803331931467,0.0436795871141628,0.3719807930082341,KITLG,,,False,0.5738015335791974,True,-0.4470152735672867,0.0622756983050264,False
ENSG00000152240,612.6255340670749,0.3713759276037679,0.1134675051142221,3.2729716514866696,0.0010642315076687,0.02729298681328,0.3713759276037679,HAUS1,,,False,0.45452014212521147,True,-0.1501937994333481,0.4855379759617674,False
ENSG00000115128,2464.8406774262344,0.3702735924948485,0.1221638456687937,3.0309588771355584,0.0024377844706739,0.0392799622239663,0.3702735924948485,SF3B6,,,True,0.40449609182130625,True,0.3251306515857216,0.103653592439298,False
ENSG00000086696,9729.016459440349,0.3699960893565268,0.1280018401418367,2.8905528931970057,0.0038456481050467,0.0493089812081487,0.3699960893565268,HSD17B2,['HALLMARK_XENOBIOTIC_METABOLISM'],,False,0.5182703528686992,True,-0.223085748688233,0.2744617912034904,False
ENSG00000162976,1262.074585139189,0.3697757681334984,0.1011873756382639,3.6543666223286055,0.0002578176456459,0.0160499924105466,0.3697757681334984,SLC66A3,['HALLMARK_ADIPOGENESIS'],,False,0.5122971777876777,True,-0.3416863605367359,0.0554121036990033,False
ENSG00000103599,188.5347596001475,-0.3684439492138909,0.1076680983564816,-3.422034519398665,0.0006215442200296,0.0227747733382409,0.3684439492138909,IQCH,,,False,-0.876425288323928,True,0.2925035623233855,0.1043352650682606,False
ENSG00000105750,192.30398409198924,0.3667236177905992,0.1244705926707831,2.9462671456908707,0.003216344834426,0.0448142997586844,0.3667236177905992,ZNF85,,,False,0.8290362477191224,True,-0.0524587984027146,0.8801423291010224,False
ENSG00000115963,5543.340703774917,0.3662025273708355,0.1100382476054531,3.327956736314726,0.0008748545154739,0.025857477788257,0.3662025273708355,RND3,['HALLMARK_UV_RESPONSE_DN'],,False,0.4147461452910857,True,-0.0711378755599899,0.7225336753108387,False
